Image+AF8-Name,DOMAIN,REP,xx,yy,R,G,B,Y
LiteralDataset+AF8-73,LITERAL,TEST,288,480,85,123,64,1
LiteralDataset+AF8-73,LITERAL,TEST,480,160,64,105,61,1
LiteralDataset+AF8-73,LITERAL,TEST,288,224,184,204,150,1
LiteralDataset+AF8-73,LITERAL,TEST,416,96,158,199,121,1
LiteralDataset+AF8-73,LITERAL,TEST,288,32,71,85,52,2
LiteralDataset+AF8-73,LITERAL,TEST,352,32,55,73,37,2
LiteralDataset+AF8-73,LITERAL,TEST,288,96,65,103,31,1
LiteralDataset+AF8-73,LITERAL,TEST,416,32,98,105,76,2
LiteralDataset+AF8-73,LITERAL,TEST,480,32,89,96,47,2
LiteralDataset+AF8-73,LITERAL,TEST,96,96,64,86,29,1
LiteralDataset+AF8-73,LITERAL,TEST,224,160,63,78,42,2
LiteralDataset+AF8-73,LITERAL,TEST,32,224,101,109,85,2
LiteralDataset+AF8-73,LITERAL,TEST,96,224,95,100,78,2
LiteralDataset+AF8-73,LITERAL,TEST,96,288,127,128,110,2
LiteralDataset+AF8-73,LITERAL,TEST,32,288,119,130,89,2
LiteralDataset+AF8-73,LITERAL,TEST,160,224,152,168,132,1
LiteralDataset+AF8-73,LITERAL,TEST,160,352,100,154,66,1
LiteralDataset+AF8-73,LITERAL,TEST,224,416,231,255,216,1
LiteralDataset+AF8-73,LITERAL,TEST,160,480,147,151,114,1
LiteralDataset+AF8-73,LITERAL,TEST,32,480,90,121,71,1
LiteralDataset+AF8-73,LITERAL,TEST,96,480,73,87,48,2
LiteralDataset+AF8-73,LITERAL,TEST,288,352,101,142,67,1
LiteralDataset+AF8-73,LITERAL,TEST,480,480,156,172,125,1
LiteralDataset+AF8-73,LITERAL,TEST,288,416,107,163,101,1
LiteralDataset+AF8-73,LITERAL,TEST,416,480,235,255,209,1
LiteralDataset+AF8-73,LITERAL,TEST,352,480,39,62,10,2
LiteralDataset+AF8-73,LITERAL,TEST,288,160,105,161,124,1
LiteralDataset+AF8-73,LITERAL,TEST,288,288,174,215,184,1
LiteralDataset+AF8-73,LITERAL,TEST,352,288,174,197,132,1
LiteralDataset+AF8-73,LITERAL,TEST,416,224,50,57,26,2
LiteralDataset+AF8-73,LITERAL,TEST,352,96,229,251,207,1
LiteralDataset+AF8-73,LITERAL,TEST,160,288,109,160,101,1
LiteralDataset+AF8-74,LITERAL,TEST,96,160,199,226,123,1
LiteralDataset+AF8-74,LITERAL,TEST,224,32,45,53,12,2
LiteralDataset+AF8-74,LITERAL,TEST,32,96,156,155,133,2
LiteralDataset+AF8-74,LITERAL,TEST,96,96,112,114,77,2
LiteralDataset+AF8-74,LITERAL,TEST,160,96,235,232,192,2
LiteralDataset+AF8-74,LITERAL,TEST,224,96,123,125,102,2
LiteralDataset+AF8-74,LITERAL,TEST,160,160,224,215,203,2
LiteralDataset+AF8-74,LITERAL,TEST,224,160,190,187,168,2
LiteralDataset+AF8-74,LITERAL,TEST,32,224,125,145,88,1
LiteralDataset+AF8-74,LITERAL,TEST,32,288,84,109,43,1
LiteralDataset+AF8-74,LITERAL,TEST,224,288,150,187,74,1
LiteralDataset+AF8-74,LITERAL,TEST,224,352,181,238,75,1
LiteralDataset+AF8-74,LITERAL,TEST,96,224,106,110,77,2
LiteralDataset+AF8-74,LITERAL,TEST,160,224,138,172,106,2
LiteralDataset+AF8-74,LITERAL,TEST,32,416,73,83,53,2
LiteralDataset+AF8-74,LITERAL,TEST,288,352,168,212,57,1
LiteralDataset+AF8-74,LITERAL,TEST,352,352,246,255,217,1
LiteralDataset+AF8-74,LITERAL,TEST,160,288,42,39,12,2
LiteralDataset+AF8-74,LITERAL,TEST,160,352,165,178,105,2
LiteralDataset+AF8-74,LITERAL,TEST,96,352,60,69,26,2
LiteralDataset+AF8-74,LITERAL,TEST,32,352,43,73,14,2
LiteralDataset+AF8-74,LITERAL,TEST,160,416,86,141,55,1
LiteralDataset+AF8-74,LITERAL,TEST,224,480,180,213,163,1
LiteralDataset+AF8-74,LITERAL,TEST,160,480,209,216,151,1
LiteralDataset+AF8-74,LITERAL,TEST,96,480,154,167,116,1
LiteralDataset+AF8-74,LITERAL,TEST,32,480,124,173,85,1
LiteralDataset+AF8-74,LITERAL,TEST,480,480,148,199,77,1
LiteralDataset+AF8-74,LITERAL,TEST,480,352,73,119,60,1
LiteralDataset+AF8-74,LITERAL,TEST,288,416,173,175,92,1
LiteralDataset+AF8-74,LITERAL,TEST,352,416,185,223,165,1
LiteralDataset+AF8-74,LITERAL,TEST,416,416,148,189,96,1
LiteralDataset+AF8-74,LITERAL,TEST,480,416,110,148,57,1
LiteralDataset+AF8-74,LITERAL,TEST,480,160,158,199,74,1
LiteralDataset+AF8-74,LITERAL,TEST,352,224,134,156,89,1
LiteralDataset+AF8-74,LITERAL,TEST,480,224,130,182,68,1
LiteralDataset+AF8-74,LITERAL,TEST,480,288,82,122,83,1
LiteralDataset+AF8-74,LITERAL,TEST,416,288,57,80,28,1
LiteralDataset+AF8-74,LITERAL,TEST,416,160,91,107,78,2
LiteralDataset+AF8-74,LITERAL,TEST,416,224,30,47,9,2
LiteralDataset+AF8-74,LITERAL,TEST,416,96,97,147,81,1
LiteralDataset+AF8-74,LITERAL,TEST,416,480,81,127,38,1
LiteralDataset+AF8-74,LITERAL,TEST,352,480,156,198,82,1
LiteralDataset+AF8-74,LITERAL,TEST,288,480,116,150,65,1
LiteralDataset+AF8-74,LITERAL,TEST,416,352,99,115,75,2
LiteralDataset+AF8-74,LITERAL,TEST,288,224,219,221,149,2
LiteralDataset+AF8-74,LITERAL,TEST,352,288,74,92,19,2
LiteralDataset+AF8-74,LITERAL,TEST,480,32,165,199,128,1
LiteralDataset+AF8-74,LITERAL,TEST,288,32,48,78,11,1
LiteralDataset+AF8-74,LITERAL,TEST,288,96,171,192,134,1
LiteralDataset+AF8-74,LITERAL,TEST,480,96,69,97,53,2
LiteralDataset+AF8-74,LITERAL,TEST,416,32,32,52,20,2
LiteralDataset+AF8-74,LITERAL,TEST,352,32,81,93,52,2
LiteralDataset+AF8-74,LITERAL,TEST,32,32,216,215,169,2
LiteralDataset+AF8-74,LITERAL,TEST,96,32,98,110,46,2
LiteralDataset+AF8-74,LITERAL,TEST,160,32,62,73,31,2
LiteralDataset+AF8-74,LITERAL,TEST,224,224,202,230,131,1
LiteralDataset+AF8-74,LITERAL,TEST,96,288,83,94,33,2
LiteralDataset+AF8-75,LITERAL,TEST,416,288,79,88,57,2
LiteralDataset+AF8-75,LITERAL,TEST,416,352,92,95,67,2
LiteralDataset+AF8-75,LITERAL,TEST,416,224,77,90,47,2
LiteralDataset+AF8-75,LITERAL,TEST,96,288,57,78,12,2
LiteralDataset+AF8-75,LITERAL,TEST,96,352,83,91,39,2
LiteralDataset+AF8-75,LITERAL,TEST,160,352,42,58,4,2
LiteralDataset+AF8-75,LITERAL,TEST,32,288,88,94,60,2
LiteralDataset+AF8-75,LITERAL,TEST,480,32,120,165,119,1
LiteralDataset+AF8-75,LITERAL,TEST,480,224,59,81,37,2
LiteralDataset+AF8-75,LITERAL,TEST,288,288,135,151,91,2
LiteralDataset+AF8-75,LITERAL,TEST,352,352,33,46,0,2
LiteralDataset+AF8-75,LITERAL,TEST,288,416,51,82,22,1
LiteralDataset+AF8-75,LITERAL,TEST,352,160,73,126,56,1
LiteralDataset+AF8-75,LITERAL,TEST,288,224,246,255,217,1
LiteralDataset+AF8-75,LITERAL,TEST,224,416,72,101,33,1
LiteralDataset+AF8-75,LITERAL,TEST,480,416,49,90,22,1
LiteralDataset+AF8-75,LITERAL,TEST,480,480,138,173,121,1
LiteralDataset+AF8-75,LITERAL,TEST,480,352,175,210,88,1
LiteralDataset+AF8-75,LITERAL,TEST,32,480,149,156,96,1
LiteralDataset+AF8-75,LITERAL,TEST,96,480,74,113,56,1
LiteralDataset+AF8-75,LITERAL,TEST,224,480,175,180,155,1
LiteralDataset+AF8-75,LITERAL,TEST,288,480,167,175,96,1
LiteralDataset+AF8-75,LITERAL,TEST,352,288,102,129,64,1
LiteralDataset+AF8-75,LITERAL,TEST,224,352,226,221,170,1
LiteralDataset+AF8-75,LITERAL,TEST,416,160,234,255,223,1
LiteralDataset+AF8-75,LITERAL,TEST,224,96,121,169,83,1
LiteralDataset+AF8-75,LITERAL,TEST,160,416,57,103,31,1
LiteralDataset+AF8-75,LITERAL,TEST,32,32,136,173,55,1
LiteralDataset+AF8-75,LITERAL,TEST,32,160,58,105,43,1
LiteralDataset+AF8-75,LITERAL,TEST,96,160,185,215,160,1
LiteralDataset+AF8-75,LITERAL,TEST,224,224,103,161,89,1
LiteralDataset+AF8-75,LITERAL,TEST,160,160,126,151,87,1
LiteralDataset+AF8-75,LITERAL,TEST,32,416,61,120,46,1
LiteralDataset+AF8-75,LITERAL,TEST,96,416,101,164,70,1
LiteralDataset+AF8-75,LITERAL,TEST,416,480,88,140,66,1
LiteralDataset+AF8-75,LITERAL,TEST,416,416,129,178,117,1
LiteralDataset+AF8-75,LITERAL,TEST,96,96,66,108,19,2
LiteralDataset+AF8-75,LITERAL,TEST,32,96,65,75,35,2
LiteralDataset+AF8-75,LITERAL,TEST,96,32,53,66,8,2
LiteralDataset+AF8-75,LITERAL,TEST,160,32,47,72,5,2
LiteralDataset+AF8-75,LITERAL,TEST,352,32,250,255,210,1
LiteralDataset+AF8-75,LITERAL,TEST,480,160,97,134,68,1
LiteralDataset+AF8-75,LITERAL,TEST,480,96,248,255,209,1
LiteralDataset+AF8-75,LITERAL,TEST,416,96,129,110,64,2
LiteralDataset+AF8-75,LITERAL,TEST,160,288,98,102,62,2
LiteralDataset+AF8-75,LITERAL,TEST,224,288,59,75,10,2
LiteralDataset+AF8-75,LITERAL,TEST,288,352,70,78,29,2
LiteralDataset+AF8-75,LITERAL,TEST,224,32,117,134,56,2
LiteralDataset+AF8-75,LITERAL,TEST,288,32,71,106,7,1
LiteralDataset+AF8-75,LITERAL,TEST,480,288,68,100,51,1
LiteralDataset+AF8-75,LITERAL,TEST,160,480,65,74,32,2
LiteralDataset+AF8-75,LITERAL,TEST,352,416,104,135,77,1
LiteralDataset+AF8-75,LITERAL,TEST,32,352,50,72,9,2
LiteralDataset+AF8-75,LITERAL,TEST,32,224,22,43,0,2
LiteralDataset+AF8-75,LITERAL,TEST,96,224,104,108,50,2
LiteralDataset+AF8-75,LITERAL,TEST,160,224,46,64,21,2
LiteralDataset+AF8-75,LITERAL,TEST,288,160,37,56,0,2
LiteralDataset+AF8-75,LITERAL,TEST,160,96,61,67,20,2
LiteralDataset+AF8-75,LITERAL,TEST,416,32,70,72,32,2
LiteralDataset+AF8-75,LITERAL,TEST,352,480,109,120,77,2
LiteralDataset+AF8-75,LITERAL,TEST,352,224,69,76,32,2
LiteralDataset+AF8-76,LITERAL,TEST,96,32,51,62,11,1
LiteralDataset+AF8-76,LITERAL,TEST,160,32,127,137,66,1
LiteralDataset+AF8-76,LITERAL,TEST,224,32,42,53,18,1
LiteralDataset+AF8-76,LITERAL,TEST,96,96,41,56,13,1
LiteralDataset+AF8-76,LITERAL,TEST,32,96,167,163,87,1
LiteralDataset+AF8-76,LITERAL,TEST,32,160,75,89,35,1
LiteralDataset+AF8-76,LITERAL,TEST,96,160,79,94,28,1
LiteralDataset+AF8-76,LITERAL,TEST,160,160,143,132,40,1
LiteralDataset+AF8-76,LITERAL,TEST,224,160,67,68,7,1
LiteralDataset+AF8-76,LITERAL,TEST,32,32,161,113,53,0
LiteralDataset+AF8-76,LITERAL,TEST,32,224,83,107,16,1
LiteralDataset+AF8-76,LITERAL,TEST,224,224,90,95,34,1
LiteralDataset+AF8-76,LITERAL,TEST,224,288,116,131,66,1
LiteralDataset+AF8-76,LITERAL,TEST,224,352,70,79,22,1
LiteralDataset+AF8-76,LITERAL,TEST,32,352,136,141,57,1
LiteralDataset+AF8-76,LITERAL,TEST,32,288,139,143,37,1
LiteralDataset+AF8-76,LITERAL,TEST,96,224,42,26,7,2
LiteralDataset+AF8-76,LITERAL,TEST,96,288,50,37,11,2
LiteralDataset+AF8-76,LITERAL,TEST,160,288,34,27,9,2
LiteralDataset+AF8-76,LITERAL,TEST,32,416,75,92,17,1
LiteralDataset+AF8-76,LITERAL,TEST,96,416,109,119,58,1
LiteralDataset+AF8-76,LITERAL,TEST,96,480,80,103,27,1
LiteralDataset+AF8-76,LITERAL,TEST,160,416,228,215,157,1
LiteralDataset+AF8-76,LITERAL,TEST,224,416,176,173,96,1
LiteralDataset+AF8-76,LITERAL,TEST,416,416,221,204,164,1
LiteralDataset+AF8-76,LITERAL,TEST,352,416,229,200,128,1
LiteralDataset+AF8-76,LITERAL,TEST,288,416,135,141,46,1
LiteralDataset+AF8-76,LITERAL,TEST,288,352,173,168,90,1
LiteralDataset+AF8-76,LITERAL,TEST,352,352,70,85,31,1
LiteralDataset+AF8-76,LITERAL,TEST,416,352,238,231,180,1
LiteralDataset+AF8-76,LITERAL,TEST,480,352,233,213,127,1
LiteralDataset+AF8-76,LITERAL,TEST,416,480,157,147,85,1
LiteralDataset+AF8-76,LITERAL,TEST,352,160,67,88,38,1
LiteralDataset+AF8-76,LITERAL,TEST,288,480,195,199,152,1
LiteralDataset+AF8-76,LITERAL,TEST,480,160,160,169,94,1
LiteralDataset+AF8-76,LITERAL,TEST,480,224,221,217,156,1
LiteralDataset+AF8-76,LITERAL,TEST,288,224,56,64,15,1
LiteralDataset+AF8-76,LITERAL,TEST,480,288,57,76,27,1
LiteralDataset+AF8-76,LITERAL,TEST,416,224,143,140,71,1
LiteralDataset+AF8-76,LITERAL,TEST,352,224,66,85,29,1
LiteralDataset+AF8-76,LITERAL,TEST,288,288,73,87,26,1
LiteralDataset+AF8-76,LITERAL,TEST,288,32,144,149,74,1
LiteralDataset+AF8-76,LITERAL,TEST,352,32,204,177,80,1
LiteralDataset+AF8-76,LITERAL,TEST,480,32,226,207,115,1
LiteralDataset+AF8-76,LITERAL,TEST,416,32,193,162,89,1
LiteralDataset+AF8-76,LITERAL,TEST,480,96,166,154,64,1
LiteralDataset+AF8-76,LITERAL,TEST,352,96,202,182,87,1
LiteralDataset+AF8-76,LITERAL,TEST,288,96,171,163,54,1
LiteralDataset+AF8-77,LITERAL,TEST,480,416,108,110,44,1
LiteralDataset+AF8-77,LITERAL,TEST,416,416,135,142,68,1
LiteralDataset+AF8-77,LITERAL,TEST,352,416,90,96,26,1
LiteralDataset+AF8-77,LITERAL,TEST,160,416,161,167,76,1
LiteralDataset+AF8-77,LITERAL,TEST,32,288,70,75,10,1
LiteralDataset+AF8-77,LITERAL,TEST,32,224,123,144,54,1
LiteralDataset+AF8-77,LITERAL,TEST,32,96,80,93,6,1
LiteralDataset+AF8-77,LITERAL,TEST,32,480,63,90,6,1
LiteralDataset+AF8-77,LITERAL,TEST,96,480,85,83,19,1
LiteralDataset+AF8-77,LITERAL,TEST,416,352,64,47,18,0
LiteralDataset+AF8-77,LITERAL,TEST,352,352,120,80,15,0
LiteralDataset+AF8-77,LITERAL,TEST,416,160,37,35,2,2
LiteralDataset+AF8-77,LITERAL,TEST,352,160,35,24,8,2
LiteralDataset+AF8-77,LITERAL,TEST,288,96,200,192,108,0
LiteralDataset+AF8-77,LITERAL,TEST,288,224,18,16,3,2
LiteralDataset+AF8-77,LITERAL,TEST,96,288,166,127,64,0
LiteralDataset+AF8-77,LITERAL,TEST,32,32,199,183,62,1
LiteralDataset+AF8-77,LITERAL,TEST,416,480,120,133,59,1
LiteralDataset+AF8-77,LITERAL,TEST,96,352,89,106,17,1
LiteralDataset+AF8-77,LITERAL,TEST,288,160,186,149,94,0
LiteralDataset+AF8-77,LITERAL,TEST,352,96,160,132,42,0
LiteralDataset+AF8-77,LITERAL,TEST,480,32,227,196,117,0
LiteralDataset+AF8-77,LITERAL,TEST,160,480,97,118,33,1
LiteralDataset+AF8-77,LITERAL,TEST,288,480,131,88,37,0
LiteralDataset+AF8-77,LITERAL,TEST,224,480,43,32,13,2
LiteralDataset+AF8-77,LITERAL,TEST,288,416,91,64,26,0
LiteralDataset+AF8-77,LITERAL,TEST,224,416,171,165,63,0
LiteralDataset+AF8-77,LITERAL,TEST,416,224,130,136,35,1
LiteralDataset+AF8-77,LITERAL,TEST,352,224,78,96,33,1
LiteralDataset+AF8-77,LITERAL,TEST,480,224,88,106,43,1
LiteralDataset+AF8-77,LITERAL,TEST,480,160,115,131,73,1
LiteralDataset+AF8-77,LITERAL,TEST,480,96,59,80,22,1
LiteralDataset+AF8-77,LITERAL,TEST,416,96,87,107,40,1
LiteralDataset+AF8-77,LITERAL,TEST,224,96,133,149,75,1
LiteralDataset+AF8-77,LITERAL,TEST,96,96,79,98,23,1
LiteralDataset+AF8-77,LITERAL,TEST,160,96,61,80,35,1
LiteralDataset+AF8-77,LITERAL,TEST,96,160,47,62,7,1
LiteralDataset+AF8-77,LITERAL,TEST,224,288,111,132,59,1
LiteralDataset+AF8-77,LITERAL,TEST,160,32,238,198,113,0
LiteralDataset+AF8-77,LITERAL,TEST,288,32,193,148,65,0
LiteralDataset+AF8-77,LITERAL,TEST,160,160,228,203,110,0
LiteralDataset+AF8-77,LITERAL,TEST,480,480,210,168,67,0
LiteralDataset+AF8-77,LITERAL,TEST,352,480,169,114,46,0
LiteralDataset+AF8-77,LITERAL,TEST,480,352,212,161,83,0
LiteralDataset+AF8-77,LITERAL,TEST,416,288,109,78,26,0
LiteralDataset+AF8-77,LITERAL,TEST,480,288,64,41,11,0
LiteralDataset+AF8-77,LITERAL,TEST,160,224,71,84,42,1
LiteralDataset+AF8-77,LITERAL,TEST,160,352,253,217,144,0
LiteralDataset+AF8-77,LITERAL,TEST,160,288,233,216,180,0
LiteralDataset+AF8-77,LITERAL,TEST,224,352,170,146,45,0
LiteralDataset+AF8-77,LITERAL,TEST,32,416,112,132,46,1
LiteralDataset+AF8-77,LITERAL,TEST,96,416,41,29,8,2
LiteralDataset+AF8-77,LITERAL,TEST,32,352,171,156,82,0
LiteralDataset+AF8-77,LITERAL,TEST,288,352,51,47,5,1
LiteralDataset+AF8-77,LITERAL,TEST,288,288,34,43,6,1
LiteralDataset+AF8-77,LITERAL,TEST,352,32,13,12,3,2
LiteralDataset+AF8-8,LITERAL,TEST,288,224,40,19,14,2
LiteralDataset+AF8-8,LITERAL,TEST,480,416,18,8,0,2
LiteralDataset+AF8-8,LITERAL,TEST,224,288,37,28,23,2
LiteralDataset+AF8-8,LITERAL,TEST,32,416,22,10,0,2
LiteralDataset+AF8-8,LITERAL,TEST,288,160,119,54,26,0
LiteralDataset+AF8-8,LITERAL,TEST,480,352,74,47,30,2
LiteralDataset+AF8-8,LITERAL,TEST,416,352,105,38,12,0
LiteralDataset+AF8-8,LITERAL,TEST,352,480,95,72,31,0
LiteralDataset+AF8-8,LITERAL,TEST,288,288,125,85,60,0
LiteralDataset+AF8-8,LITERAL,TEST,352,288,60,16,3,2
LiteralDataset+AF8-8,LITERAL,TEST,416,288,236,177,121,0
LiteralDataset+AF8-8,LITERAL,TEST,480,288,180,140,114,0
LiteralDataset+AF8-8,LITERAL,TEST,224,32,253,237,201,0
LiteralDataset+AF8-8,LITERAL,TEST,288,32,116,112,83,1
LiteralDataset+AF8-8,LITERAL,TEST,352,32,143,137,103,1
LiteralDataset+AF8-8,LITERAL,TEST,416,96,249,227,169,0
LiteralDataset+AF8-8,LITERAL,TEST,96,288,254,240,195,0
LiteralDataset+AF8-8,LITERAL,TEST,160,224,109,56,25,0
LiteralDataset+AF8-8,LITERAL,TEST,224,160,67,20,4,0
LiteralDataset+AF8-8,LITERAL,TEST,32,480,15,5,0,2
LiteralDataset+AF8-8,LITERAL,TEST,32,352,27,22,18,2
LiteralDataset+AF8-8,LITERAL,TEST,224,224,59,36,28,2
LiteralDataset+AF8-8,LITERAL,TEST,288,96,201,170,167,0
LiteralDataset+AF8-8,LITERAL,TEST,224,416,129,72,17,0
LiteralDataset+AF8-8,LITERAL,TEST,224,352,168,143,121,0
LiteralDataset+AF8-8,LITERAL,TEST,288,352,168,162,100,1
LiteralDataset+AF8-8,LITERAL,TEST,352,352,81,78,43,1
LiteralDataset+AF8-8,LITERAL,TEST,96,224,109,54,23,0
LiteralDataset+AF8-8,LITERAL,TEST,32,288,160,134,99,0
LiteralDataset+AF8-8,LITERAL,TEST,96,480,255,251,210,0
LiteralDataset+AF8-8,LITERAL,TEST,160,480,150,104,68,0
LiteralDataset+AF8-8,LITERAL,TEST,224,480,117,61,12,0
LiteralDataset+AF8-8,LITERAL,TEST,352,416,198,133,91,0
LiteralDataset+AF8-8,LITERAL,TEST,416,224,23,16,8,2
LiteralDataset+AF8-8,LITERAL,TEST,352,224,14,0,0,2
LiteralDataset+AF8-8,LITERAL,TEST,480,160,125,79,30,0
LiteralDataset+AF8-8,LITERAL,TEST,416,160,93,61,46,0
LiteralDataset+AF8-8,LITERAL,TEST,32,32,179,117,66,0
LiteralDataset+AF8-8,LITERAL,TEST,32,96,145,128,74,1
LiteralDataset+AF8-8,LITERAL,TEST,32,160,139,118,73,1
LiteralDataset+AF8-8,LITERAL,TEST,96,160,180,151,119,1
LiteralDataset+AF8-8,LITERAL,TEST,160,352,48,26,12,2
LiteralDataset+AF8-8,LITERAL,TEST,96,352,11,1,0,2
LiteralDataset+AF8-8,LITERAL,TEST,96,416,173,149,145,2
LiteralDataset+AF8-8,LITERAL,TEST,160,288,86,20,0,0
LiteralDataset+AF8-8,LITERAL,TEST,160,416,165,147,137,1
LiteralDataset+AF8-8,LITERAL,TEST,160,32,255,239,209,0
LiteralDataset+AF8-8,LITERAL,TEST,480,224,227,180,138,0
LiteralDataset+AF8-8,LITERAL,TEST,416,32,241,220,157,0
LiteralDataset+AF8-8,LITERAL,TEST,224,96,109,62,36,0
LiteralDataset+AF8-8,LITERAL,TEST,160,96,201,146,107,0
LiteralDataset+AF8-8,LITERAL,TEST,480,96,118,101,47,1
LiteralDataset+AF8-8,LITERAL,TEST,480,32,122,102,39,1
LiteralDataset+AF8-8,LITERAL,TEST,352,96,227,202,195,1
LiteralDataset+AF8-8,LITERAL,TEST,96,96,127,96,41,1
LiteralDataset+AF8-8,LITERAL,TEST,96,32,40,23,0,2
LiteralDataset+AF8-8,LITERAL,TEST,160,160,80,69,39,1
LiteralDataset+AF8-8,LITERAL,TEST,32,224,206,185,168,1
LiteralDataset+AF8-9,LITERAL,TEST,480,288,51,61,27,1
LiteralDataset+AF8-9,LITERAL,TEST,352,288,43,36,20,2
LiteralDataset+AF8-9,LITERAL,TEST,160,224,89,86,51,1
LiteralDataset+AF8-9,LITERAL,TEST,224,224,255,244,222,0
LiteralDataset+AF8-9,LITERAL,TEST,160,160,52,35,25,2
LiteralDataset+AF8-9,LITERAL,TEST,224,160,15,0,0,2
LiteralDataset+AF8-9,LITERAL,TEST,288,160,23,24,18,2
LiteralDataset+AF8-9,LITERAL,TEST,32,224,101,92,83,2
LiteralDataset+AF8-9,LITERAL,TEST,32,160,32,31,1,2
LiteralDataset+AF8-9,LITERAL,TEST,288,352,40,41,27,2
LiteralDataset+AF8-9,LITERAL,TEST,224,352,54,50,23,2
LiteralDataset+AF8-9,LITERAL,TEST,96,352,41,21,0,2
LiteralDataset+AF8-9,LITERAL,TEST,224,480,17,8,9,2
LiteralDataset+AF8-9,LITERAL,TEST,96,480,119,113,91,1
LiteralDataset+AF8-9,LITERAL,TEST,32,480,15,14,10,2
LiteralDataset+AF8-9,LITERAL,TEST,160,480,36,46,21,1
LiteralDataset+AF8-9,LITERAL,TEST,96,32,68,69,38,1
LiteralDataset+AF8-9,LITERAL,TEST,32,32,152,138,127,1
LiteralDataset+AF8-9,LITERAL,TEST,160,32,61,46,23,0
LiteralDataset+AF8-9,LITERAL,TEST,224,32,27,35,20,2
LiteralDataset+AF8-9,LITERAL,TEST,288,32,16,5,19,2
LiteralDataset+AF8-9,LITERAL,TEST,416,32,59,63,49,2
LiteralDataset+AF8-9,LITERAL,TEST,352,32,172,175,158,1
LiteralDataset+AF8-9,LITERAL,TEST,480,32,29,19,18,2
LiteralDataset+AF8-9,LITERAL,TEST,32,96,116,94,73,0
LiteralDataset+AF8-9,LITERAL,TEST,160,96,4,0,0,2
LiteralDataset+AF8-9,LITERAL,TEST,224,96,11,8,3,2
LiteralDataset+AF8-9,LITERAL,TEST,288,96,0,3,0,2
LiteralDataset+AF8-9,LITERAL,TEST,352,96,0,0,0,2
LiteralDataset+AF8-9,LITERAL,TEST,416,96,0,4,5,2
LiteralDataset+AF8-9,LITERAL,TEST,480,96,7,11,0,2
LiteralDataset+AF8-9,LITERAL,TEST,416,160,52,53,47,2
LiteralDataset+AF8-9,LITERAL,TEST,480,160,15,6,0,2
LiteralDataset+AF8-9,LITERAL,TEST,352,224,33,29,18,2
LiteralDataset+AF8-9,LITERAL,TEST,96,224,11,7,6,2
LiteralDataset+AF8-9,LITERAL,TEST,32,288,36,17,2,2
LiteralDataset+AF8-9,LITERAL,TEST,160,288,72,61,41,2
LiteralDataset+AF8-9,LITERAL,TEST,416,224,44,41,34,2
LiteralDataset+AF8-9,LITERAL,TEST,480,224,31,19,7,2
LiteralDataset+AF8-9,LITERAL,TEST,416,288,52,33,16,2
LiteralDataset+AF8-9,LITERAL,TEST,352,416,6,11,4,2
LiteralDataset+AF8-9,LITERAL,TEST,288,416,18,21,10,2
LiteralDataset+AF8-9,LITERAL,TEST,352,480,16,20,6,2
LiteralDataset+AF8-9,LITERAL,TEST,288,480,179,171,150,0
LiteralDataset+AF8-9,LITERAL,TEST,288,288,194,172,161,0
LiteralDataset+AF8-9,LITERAL,TEST,224,288,70,48,25,2
LiteralDataset+AF8-9,LITERAL,TEST,96,288,94,64,28,0
LiteralDataset+AF8-9,LITERAL,TEST,288,224,145,134,116,0
LiteralDataset+AF8-9,LITERAL,TEST,96,160,145,138,119,0
LiteralDataset+AF8-9,LITERAL,TEST,96,416,18,30,10,2
LiteralDataset+AF8-9,LITERAL,TEST,416,480,139,151,127,1
LiteralDataset+AF8-9,LITERAL,TEST,480,416,156,166,142,1
LiteralDataset+AF8-9,LITERAL,TEST,416,416,127,136,119,1
LiteralDataset+AF8-9,LITERAL,TEST,224,416,142,152,118,1
LiteralDataset+AF8-9,LITERAL,TEST,160,416,193,199,155,1
LiteralDataset+AF8-9,LITERAL,TEST,32,416,72,54,44,0
LiteralDataset+AF8-9,LITERAL,TEST,160,352,97,106,85,1
LiteralDataset+AF8-9,LITERAL,TEST,32,352,62,57,28,0
LiteralDataset+AF8-9,LITERAL,TEST,352,352,158,164,100,1
LiteralDataset+AF8-9,LITERAL,TEST,416,352,55,58,39,1
LiteralDataset+AF8-9,LITERAL,TEST,480,352,30,33,22,2
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,416,96,65,71,33,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,352,96,91,93,46,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,288,96,63,69,35,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,160,160,54,59,29,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,224,160,70,74,39,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,288,160,90,96,58,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,416,160,71,67,30,1
MTP+AF8-PLOT26+AF8-MAIS+AF8-imgCamera4+AF8-1,PHENOMOBILE,TEST,480,96,161,120,76,0
